epoch,f1-score,iou_score,loss,lr,precision,recall,val_f1-score,val_iou_score,val_loss,val_precision,val_recall
19,0.6622104048728943,0.5986934900283813,0.7459786534309387,0.05,0.667241096496582,0.9080604910850525,0.5731971263885498,0.4791632890701294,0.9662197828292847,0.5988981127738953,0.8178690075874329
20,0.6633948683738708,0.6005218625068665,0.7428864240646362,0.05,0.6684028506278992,0.909288763999939,0.549639105796814,0.4476560950279236,1.030224323272705,0.629449188709259,0.7490174174308777
21,0.6643407344818115,0.6019415259361267,0.7404540181159973,0.05,0.669359564781189,0.9101677536964417,0.47857239842414856,0.37606513500213623,1.18214750289917,0.5305988192558289,0.7373021841049194
22,0.6647293567657471,0.6025418043136597,0.7394437789916992,0.05,0.6697103977203369,0.9106173515319824,0.532504677772522,0.43062159419059753,1.0597829818725586,0.6032817363739014,0.7552084922790527
23,0.6656674742698669,0.6039450764656067,0.7370259165763855,0.05,0.6705852150917053,0.9116082191467285,0.48542603850364685,0.37821629643440247,1.1716742515563965,0.6020144820213318,0.6829073429107666
24,0.6674619913101196,0.6066588163375854,0.7323672771453857,0.025,0.6723077297210693,0.9132792949676514,0.5483681559562683,0.4484289884567261,1.0271638631820679,0.6138619184494019,0.7580345273017883
25,0.6676892042160034,0.6070281863212585,0.7317591309547424,0.025,0.672675609588623,0.9133877754211426,0.4503379464149475,0.3435659408569336,1.2508673667907715,0.6086828112602234,0.6340017914772034
26,0.6682885885238647,0.6079264283180237,0.7302229404449463,0.025,0.6731997728347778,0.9140298366546631,0.5577942132949829,0.45764654874801636,1.0112886428833008,0.6209872961044312,0.764301598072052
27,0.6684293746948242,0.6081679463386536,0.7298515439033508,0.025,0.6734655499458313,0.9140762686729431,0.49613556265830994,0.38747450709342957,1.1530091762542725,0.6164597868919373,0.6867027282714844
28,0.6692176461219788,0.6093606948852539,0.7277979850769043,0.0125,0.674056887626648,0.9149835109710693,0.6094616055488586,0.5239319801330566,0.8810046315193176,0.6362670063972473,0.8388200998306274
29,0.6692202687263489,0.6093806624412537,0.7277597784996033,0.0125,0.6741858720779419,0.9148785471916199,0.5979318022727966,0.5086127519607544,0.9082606434822083,0.6309689879417419,0.8271209001541138
30,0.6693387627601624,0.6095598936080933,0.7274624705314636,0.0125,0.6743465662002563,0.9149608016014099,0.6337273120880127,0.5566763877868652,0.8209535479545593,0.6609859466552734,0.8607113361358643
31,0.6698643565177917,0.6103619933128357,0.7261355519294739,0.0125,0.6747346520423889,0.9156045317649841,0.6098688244819641,0.5246307849884033,0.8782206177711487,0.6371631026268005,0.8400467038154602
32,0.6704394817352295,0.6112561821937561,0.7245519757270813,0.0125,0.6753292679786682,0.9161347150802612,0.6079823970794678,0.5214336514472961,0.8854460716247559,0.6417572498321533,0.831325888633728
33,0.6702625155448914,0.6109967231750488,0.725031316280365,0.0125,0.6753109693527222,0.9158281087875366,0.6420620083808899,0.569720447063446,0.797524094581604,0.6584417223930359,0.8790414929389954
34,0.6706871390342712,0.6116394996643066,0.7239089608192444,0.0125,0.6756008267402649,0.9163748025894165,0.6338135600090027,0.5571199655532837,0.819771409034729,0.6542903780937195,0.8671831488609314
35,0.6707772016525269,0.6117887496948242,0.7236794829368591,0.0125,0.6757766604423523,0.9163850545883179,0.6166835427284241,0.5338592529296875,0.8620262742042542,0.640693724155426,0.8481268882751465
36,0.6705040335655212,0.6113563776016235,0.7244362235069275,0.0125,0.675557553768158,0.9160724878311157,0.6044213771820068,0.5181400179862976,0.8922421336174011,0.6400943994522095,0.8316642045974731
37,0.6710166335105896,0.6121399998664856,0.723081648349762,0.0125,0.6759479641914368,0.9166857004165649,0.632311999797821,0.5555493831634521,0.8214533925056458,0.6418720483779907,0.8753916025161743
38,0.6706448197364807,0.611659824848175,0.7240058183670044,0.00625,0.675961434841156,0.9160467386245728,0.6338436007499695,0.5576029419898987,0.818256139755249,0.6549309492111206,0.8667346835136414
39,0.6712055802345276,0.6124250292778015,0.7226285338401794,0.00625,0.676163375377655,0.9168343544006348,0.6516096591949463,0.5829362273216248,0.7735130190849304,0.6655802726745605,0.8893288373947144
40,0.67151939868927,0.6129124164581299,0.7217823266983032,0.00625,0.6763269901275635,0.9172778725624084,0.6337227821350098,0.556972324848175,0.8195565938949585,0.6549192667007446,0.8663172721862793
41,0.6716790199279785,0.613171398639679,0.7213213443756104,0.00625,0.6765499114990234,0.9173728227615356,0.6302477121353149,0.5533229112625122,0.8260305523872375,0.653725802898407,0.860511064529419
42,0.6717358231544495,0.6132943630218506,0.7211369872093201,0.00625,0.676624059677124,0.9174328446388245,0.6245669722557068,0.5446453094482422,0.8426931500434875,0.657703161239624,0.8483641147613525
43,0.671687126159668,0.6131722927093506,0.721345841884613,0.00625,0.6766026020050049,0.9173267483711243,0.6388862133026123,0.564715564250946,0.806477427482605,0.6576349139213562,0.8733632564544678
44,0.6720353960990906,0.6137580275535583,0.7203288674354553,0.003125,0.6768547296524048,0.9177805781364441,0.6433576941490173,0.5709500312805176,0.7947440147399902,0.6579271554946899,0.8809508681297302
45,0.6719256043434143,0.6135392189025879,0.7207247018814087,0.003125,0.676844596862793,0.9175739884376526,0.6440279483795166,0.5717347860336304,0.7939684987068176,0.6632088422775269,0.8777649402618408
46,0.6719273924827576,0.6135953664779663,0.7206302285194397,0.003125,0.6768300533294678,0.9176075458526611,0.6463687419891357,0.5755413174629211,0.7852655649185181,0.6600192785263062,0.8845849633216858
47,0.6717960834503174,0.6133570671081543,0.7210560441017151,0.003125,0.6766569018363953,0.9175121188163757,0.6477574706077576,0.5776786208152771,0.7832229733467102,0.6632736921310425,0.8845320343971252
48,0.6721267700195312,0.6138573288917542,0.7201796770095825,0.0015625,0.6769876480102539,0.9178239703178406,0.6489185094833374,0.5796929001808167,0.7798652648925781,0.6598483920097351,0.8899446129798889
49,0.6720457077026367,0.6137513518333435,0.7203701138496399,0.0015625,0.6769537329673767,0.9176993370056152,0.6471737623214722,0.5765091776847839,0.7846755981445312,0.6590454578399658,0.8868211507797241
