epoch,f1-score,iou_score,loss,lr,precision,recall,val_f1-score,val_iou_score,val_loss,val_precision,val_recall
11,0.5822645425796509,0.48634931445121765,0.9543103575706482,0.01,0.598902702331543,0.8200494647026062,0.5263680219650269,0.41918182373046875,1.0981851816177368,0.6015363335609436,0.7285548448562622
12,0.6146108508110046,0.5194845795631409,0.8895423412322998,0.01,0.6336568593978882,0.8203533291816711,0.5285179615020752,0.4186328053474426,1.16078519821167,0.5878856778144836,0.6849405765533447
13,0.8097796440124512,0.7157613635063171,0.5006760954856873,0.01,0.8270423412322998,0.8248252868652344,0.7238367199897766,0.6086760759353638,0.757524311542511,0.756243109703064,0.7316612601280212
14,0.8476479053497314,0.7564151883125305,0.4176853895187378,0.01,0.8615512251853943,0.8373169302940369,0.7826756834983826,0.6756455898284912,0.582915186882019,0.8284950256347656,0.7594841718673706
15,0.854942798614502,0.7660479545593262,0.3997502326965332,0.01,0.8688605427742004,0.8443182110786438,0.7950671911239624,0.6904847621917725,0.5400400161743164,0.8512643575668335,0.765289843082428
16,0.8656647205352783,0.7804479598999023,0.3725447654724121,0.01,0.877793550491333,0.8563333749771118,0.8090208768844604,0.7087633609771729,0.5127081871032715,0.8914724588394165,0.7527368664741516
17,0.8693618178367615,0.7855541706085205,0.363187700510025,0.01,0.8820030689239502,0.8593748211860657,0.8363280296325684,0.7416374683380127,0.4467507600784302,0.8668752908706665,0.8136370778083801
18,0.8755401372909546,0.7942468523979187,0.3470284044742584,0.01,0.8863047957420349,0.8665394186973572,0.8380627632141113,0.7438788414001465,0.4379461407661438,0.8892685174942017,0.8025717735290527
19,0.8799453377723694,0.8003509044647217,0.334983229637146,0.01,0.8896791934967041,0.8717657923698425,0.8577989339828491,0.7695404887199402,0.3929580748081207,0.8997099995613098,0.8249223828315735
20,0.8849982619285583,0.8077500462532043,0.322481244802475,0.01,0.8950101733207703,0.8765842914581299,0.8624300956726074,0.777175784111023,0.3791685104370117,0.8579375147819519,0.8710097074508667
21,0.8849655985832214,0.8076570630073547,0.3230556547641754,0.01,0.8947659134864807,0.8772861361503601,0.841796875,0.7491884231567383,0.43320202827453613,0.8675894737243652,0.8216508626937866
22,0.8866377472877502,0.8099282383918762,0.31844133138656616,0.01,0.8957104682922363,0.8792120218276978,0.8176530003547668,0.7171095013618469,0.49619022011756897,0.8359016180038452,0.8140062689781189
23,0.8893369436264038,0.8140820264816284,0.3110637366771698,0.01,0.8985965251922607,0.8819742202758789,0.8446899652481079,0.7539611458778381,0.4199078679084778,0.8775343894958496,0.8226943016052246
24,0.8954489827156067,0.8229629993438721,0.2949005961418152,0.01,0.904324471950531,0.8882607221603394,0.8582931756973267,0.7700943946838379,0.3945141136646271,0.8941810131072998,0.8298590779304504
25,0.896661639213562,0.8246729373931885,0.29191821813583374,0.01,0.9052438735961914,0.8896006345748901,0.8650617599487305,0.7797418832778931,0.3752939701080322,0.8976371884346008,0.8391056060791016
26,0.8949325084686279,0.8220136761665344,0.29666173458099365,0.01,0.9031122922897339,0.8882428407669067,0.8654376864433289,0.7798588275909424,0.3721509277820587,0.887763261795044,0.846975564956665
27,0.9008684158325195,0.8306906819343567,0.2813638150691986,0.01,0.9084169268608093,0.8946933150291443,0.8482791185379028,0.7567675113677979,0.4184100925922394,0.8307613134384155,0.8688216805458069
28,0.901927649974823,0.8323943018913269,0.27824705839157104,0.01,0.9079792499542236,0.8971123099327087,0.8523569107055664,0.7621007561683655,0.40843212604522705,0.8761593103408813,0.835585355758667
29,0.8986810445785522,0.8277416825294495,0.28633689880371094,0.01,0.9065650701522827,0.8926737904548645,0.8480952978134155,0.7570338249206543,0.4162954092025757,0.8418154716491699,0.8599295616149902
30,0.8994258046150208,0.8287504315376282,0.28446000814437866,0.01,0.907319188117981,0.8931407332420349,0.8879460096359253,0.8110865354537964,0.31574389338493347,0.9059774875640869,0.8722027540206909
31,0.9085598587989807,0.8426639437675476,0.2600735127925873,0.01,0.9153732657432556,0.9029045104980469,0.8789308667182922,0.7993994355201721,0.3391268253326416,0.8990174531936646,0.8619823455810547
32,0.9054732918739319,0.8378323316574097,0.26884791254997253,0.01,0.9130619168281555,0.8992083072662354,0.8540178537368774,0.7643511295318604,0.40455594658851624,0.8909808397293091,0.8266429901123047
33,0.9070611596107483,0.8400237560272217,0.26465561985969543,0.01,0.9144275784492493,0.9008419513702393,0.8660781979560852,0.780987024307251,0.3745587468147278,0.9077588319778442,0.8344025015830994
34,0.9078822731971741,0.8413770794868469,0.26226162910461426,0.01,0.9159431457519531,0.9011812210083008,0.8653306365013123,0.7800986766815186,0.3736772835254669,0.8884230852127075,0.8478467464447021
35,0.9145050048828125,0.8513640761375427,0.24444767832756042,0.01,0.9207212328910828,0.909193754196167,0.8812602162361145,0.802233874797821,0.3344568908214569,0.8970947861671448,0.8683325052261353
36,0.921177089214325,0.8619734644889832,0.22592981159687042,0.005,0.9264057278633118,0.9166542887687683,0.8912585973739624,0.8165847659111023,0.30691805481910706,0.9091490507125854,0.8755160570144653
37,0.9232811331748962,0.8651915788650513,0.22055667638778687,0.005,0.9291886687278748,0.918169379234314,0.8869151473045349,0.8117505311965942,0.3170878291130066,0.9184011220932007,0.8610640168190002
38,0.9249665141105652,0.8677547574043274,0.21618801355361938,0.005,0.9314196109771729,0.9193388223648071,0.885810136795044,0.809231698513031,0.32096153497695923,0.9134911894798279,0.8629921674728394
39,0.9254361987113953,0.8685316443443298,0.21439115703105927,0.005,0.9313440322875977,0.9202944040298462,0.8803192973136902,0.8019925951957703,0.3369801342487335,0.9080079793930054,0.8579927682876587
40,0.9289337992668152,0.8741158843040466,0.20494545996189117,0.005,0.9337160587310791,0.9247620701789856,0.8903656005859375,0.8156790733337402,0.30872654914855957,0.9128238558769226,0.8714429140090942
41,0.9291602373123169,0.8742954134941101,0.2044188231229782,0.005,0.9351387619972229,0.9238632917404175,0.889276385307312,0.813780665397644,0.31261324882507324,0.9114408493041992,0.8703100085258484
42,0.9338688850402832,0.8818346261978149,0.1917787343263626,0.0025,0.9379115104675293,0.9302806258201599,0.8952713012695312,0.8223788738250732,0.29703059792518616,0.9248005151748657,0.8701744079589844
43,0.9343100190162659,0.8826018571853638,0.19054117798805237,0.0025,0.93995600938797,0.929148256778717,0.9018841981887817,0.8323255181312561,0.27968865633010864,0.9156990647315979,0.8892901539802551
44,0.9367579221725464,0.8866266012191772,0.18350329995155334,0.0025,0.9414506554603577,0.9324857592582703,0.8901378512382507,0.8159093260765076,0.3090837597846985,0.9187132716178894,0.8669055104255676
45,0.9380720257759094,0.8886284232139587,0.1803397238254547,0.0025,0.9426699876785278,0.9339070320129395,0.892467200756073,0.818824052810669,0.30900341272354126,0.9144049882888794,0.8736705780029297
46,0.9377179145812988,0.8881226181983948,0.18094287812709808,0.0025,0.9426047801971436,0.9333476424217224,0.8848479390144348,0.8078019022941589,0.3243047595024109,0.9016498923301697,0.8698266744613647
47,0.9397932291030884,0.8914657235145569,0.17569756507873535,0.0025,0.9442888498306274,0.9357231855392456,0.900812029838562,0.830998420715332,0.2816562056541443,0.9070347547531128,0.8958666324615479
48,0.9373701214790344,0.8875425457954407,0.18192142248153687,0.0025,0.941947877407074,0.9333177208900452,0.8940532803535461,0.8209041953086853,0.30055344104766846,0.9216756820678711,0.8708136677742004
49,0.9405471086502075,0.8926208019256592,0.17379611730575562,0.00125,0.9458014965057373,0.935740053653717,0.8882755637168884,0.8125107288360596,0.31659579277038574,0.9136479496955872,0.8667495846748352
50,0.9399369955062866,0.8917171359062195,0.17480506002902985,0.00125,0.9442393779754639,0.9359618425369263,0.8976249098777771,0.8261032700538635,0.29167628288269043,0.9184228777885437,0.879115104675293
51,0.9400888681411743,0.8920003771781921,0.17446951568126678,0.00125,0.9461438655853271,0.9345624446868896,0.8928670883178711,0.8189793229103088,0.30358991026878357,0.9142418503761292,0.8743143677711487
